customer_zip_code_prefix,customer_city,customer_state,geo_lat,geo_lng
4269,sao paulo,SP,-23.59835055769763,-46.61245522550356
4270,sao paulo,SP,-23.591459186919497,-46.61394648682921
4271,sao paulo,SP,-23.589304591307968,-46.61696050229983
4272,sao paulo,SP,-23.605378819544356,-46.61387919950284
4273,sao paulo,SP,-23.60747265407444,-46.61169911578988
4274,sao paulo,SP,-23.59115413482971,-46.61714577997248
4275,sao paulo,SP,-23.59383917278593,-46.61645866896797
4276,sao paulo,SP,-23.60131700883481,-46.61400637002964
4277,sao paulo,SP,-23.6013102472836,-46.612151882675725
4278,sao paulo,SP,-23.60185598318482,-46.60890962544776
4279,sao paulo,SP,-23.60072893207739,-46.60538260065287
4280,sao paulo,SP,-23.60535071836208,-46.60696250667714
4281,sao paulo,SP,-23.606213117621078,-46.60917170458759
4282,sao paulo,SP,-23.60757558518243,-46.6110402975776
4283,sao paulo,SP,-23.60933070666041,-46.60442789137765
4284,sao paulo,SP,-23.607881903210984,-46.60194103687584
4285,sao paulo,SP,-23.61317968106886,-46.60311235812508
4286,sao paulo,SP,-23.613247856897967,-46.60333320417951
4288,sao paulo,SP,-23.6105658135382,-46.61237820566994
4290,sao paulo,SP,-23.613635995908155,-46.611713421610645
4291,sao paulo,SP,-23.617286932860612,-46.61295461602428
4292,sao paulo,SP,-23.617069178247437,-46.61171689232295
4293,sao paulo,SP,-23.62139048055932,-46.61597395073291
4294,sao paulo,SP,-23.620633738612693,-46.606373758253945
4295,sao paulo,SP,-23.621979256378232,-46.60466783801021
4296,sao paulo,SP,-23.621197888443756,-46.60394747117316
4297,sao paulo,SP,-23.628066452900686,-46.60230241313098
4298,sao paulo,SP,-23.627234730717813,-46.600277532704105
4301,sao paulo,SP,-23.62477552188192,-46.63352225416763
4302,sao paulo,SP,-23.621975084279143,-46.636789523657406
4303,sao paulo,SP,-23.62409840533413,-46.637519164297096
4304,sao paulo,SP,-23.627064454143635,-46.63665166742413
4305,sao paulo,SP,-23.628528928652067,-46.63546920936279
4306,sao paulo,SP,-23.63124778046942,-46.63667644043581
4307,sao paulo,SP,-23.62367946712017,-46.63685006584126
4308,sao paulo,SP,-23.64469270250134,-46.63956724813834
4309,sao paulo,SP,-23.642553937089005,-46.64108914963232
4310,sao paulo,SP,-23.63246781426865,-46.640411032173475
4311,sao paulo,SP,-23.63321068793269,-46.63827669792675
4312,sao paulo,SP,-23.632430657617466,-46.6309192883278
4313,sao paulo,SP,-23.637283488227986,-46.63800500644551
4314,sao paulo,SP,-23.63578602332596,-46.63551611224559
4315,sao paulo,SP,-23.635735432494883,-46.6286711676003
4316,sao paulo,SP,-23.639216252850225,-46.63526996721421
4317,sao paulo,SP,-23.64174670210713,-46.63282615001185
4318,sao paulo,SP,-23.64484447782769,-46.63654602110391
4319,sao paulo,SP,-23.647404304203995,-46.63657001303734
4320,sao paulo,SP,-23.648828562764862,-46.63625757841236
4321,sao paulo,SP,-23.647259845532545,-46.64389259663128
4323,sao paulo,SP,-23.653741396955564,-46.63944436320993
4324,sao paulo,SP,-23.65438920639622,-46.637110843335314
4325,sao paulo,SP,-23.66274711107716,-46.63647704768427
4326,sao paulo,SP,-23.65743718615609,-46.635366726849554
4327,sao paulo,SP,-23.66300961631076,-46.63292179533945
4330,sao paulo,SP,-23.65595818086348,-46.64681658194267
4331,sao paulo,SP,-23.65774562321649,-46.64909760520887
4332,sao paulo,SP,-23.659124756036807,-46.64907258220629
4333,sao paulo,SP,-23.661120310425662,-46.64460462290022
4334,sao paulo,SP,-23.65726368662629,-46.63880330046545
4335,sao paulo,SP,-23.663454010380075,-46.639799203902776
4336,sao paulo,SP,-23.665304121176845,-46.64447857501559
4337,sao paulo,SP,-23.66493768921571,-46.64716725987307
4338,sao paulo,SP,-23.66981670950921,-46.64608304643848
4339,sao paulo,SP,-23.66745622023576,-46.64104518782228
4340,sao paulo,SP,-23.667850594534702,-46.640434316568395
4342,sao paulo,SP,-23.635209317477784,-46.65058314523511
4343,sao paulo,SP,-23.635476291236326,-46.645933467803154
4344,sao paulo,SP,-23.637051252257542,-46.64894162237949
4346,sao paulo,SP,-23.64056082245283,-46.65306653877791
4347,sao paulo,SP,-23.642586913119104,-46.647974060797154
4348,sao paulo,SP,-23.64502318074369,-46.65024449739957
4349,sao paulo,SP,-23.64872124022943,-46.6467557256446
4350,sao paulo,SP,-23.64492638899147,-46.6528299557697
4355,sao paulo,SP,-23.63374699109553,-46.657752761150704
4356,sao paulo,SP,-23.63670146816877,-46.65943215071563
4357,sao paulo,SP,-23.63603622081005,-46.65471602214153
4358,sao paulo,SP,-23.63970500273027,-46.656886418902445
4359,sao paulo,SP,-23.63995470990621,-46.65450279701998
4360,sao paulo,SP,-23.640036256150196,-46.66328463779025
4361,sao paulo,SP,-23.64352701824689,-46.66280936272233
4362,sao paulo,SP,-23.64534785795394,-46.66896311863847
4363,sao paulo,SP,-23.646504679681733,-46.66622567766505
4364,sao paulo,SP,-23.65022806110628,-46.67081335868612
4365,sao paulo,SP,-23.671616354938894,-46.64862369446783
4366,sao paulo,SP,-23.673566314986044,-46.64687767536627
4367,sao paulo,SP,-23.651458409656648,-46.66726499000772
4368,sao paulo,SP,-23.65444210000163,-46.6662280643355
4369,sao paulo,SP,-23.65490382173377,-46.66314550420735
4370,sao paulo,SP,-23.649038406328103,-46.66156190557927
4372,sao paulo,SP,-23.648544163014535,-46.65715849830985
4374,sao paulo,SP,-23.651937045687344,-46.656416300511445
4375,sao paulo,SP,-23.654543405330923,-46.65721519898656
4376,sao paulo,SP,-23.65332484601465,-46.65594053949872
4378,sao paulo,SP,-23.649632268343144,-46.66066470778875
4379,sao paulo,SP,-23.656726352085453,-46.6564978079358
4381,sao paulo,SP,-23.65545789839169,-46.66610431726481
4382,sao paulo,SP,-23.658065909095416,-46.66374296449128
4383,sao paulo,SP,-23.658692857165168,-46.66049408948232
4384,sao paulo,SP,-23.66032921621654,-46.65986532398569
4386,sao paulo,SP,-23.66356705570333,-46.65517373069147
4387,sao paulo,SP,-23.663013264029072,-46.65103533867243
4401,sao paulo,SP,-23.666929519378087,-46.66490984847022
4402,sao paulo,SP,-23.66689153293581,-46.66276156638343
4403,sao paulo,SP,-23.670543920073367,-46.66105567584753
4405,sao paulo,SP,-23.673455391312075,-46.65646297517912
4406,sao paulo,SP,-23.670553696506342,-46.6541967441473
4407,sao paulo,SP,-23.67125472883923,-46.65130554723837
4408,sao paulo,SP,-23.67369606962341,-46.65057311418512
4409,sao paulo,SP,-23.676437808787217,-46.65133303577999
4410,sao paulo,SP,-23.68023857052899,-46.64864010581704
4411,sao paulo,SP,-23.67802832396726,-46.64439528336303
4412,sao paulo,SP,-23.67505922393082,-46.64554024043913
4413,sao paulo,SP,-23.67058024286923,-46.63809339883779
4414,sao paulo,SP,-23.668078067193772,-46.63864016338217
4415,sao paulo,SP,-23.67394858777797,-46.63675212074895
4416,sao paulo,SP,-23.676960817794917,-46.63848809147062
4417,sao paulo,SP,-23.679802032337243,-46.634136347755934
4419,sao paulo,SP,-23.68246489607092,-46.6410659891323
4421,sao paulo,SP,-23.69022793376611,-46.63953173003591
4423,sao paulo,SP,-23.6861874554883,-46.634439642878
4424,sao paulo,SP,-23.68736615396162,-46.64044939164154
4425,sao paulo,SP,-23.68133205395593,-46.64390719645558
4426,sao paulo,SP,-23.681603950733574,-46.6447862133648
4427,sao paulo,SP,-23.680525236817456,-46.65285152264628
4428,sao paulo,SP,-23.68046350130337,-46.654924199929845
4429,sao paulo,SP,-23.679204016042892,-46.66141474466489
4430,sao paulo,SP,-23.681046931429325,-46.64315747307943
4431,sao paulo,SP,-23.68821307718558,-46.65518357438837
4432,sao paulo,SP,-23.68279506327293,-46.66096268820594
4433,sao paulo,SP,-23.681405028974115,-46.65688688768331
4434,sao paulo,SP,-23.683137667931977,-46.66679869299973
4437,sao paulo,SP,-23.670449434441775,-46.6758849533005
4438,sao paulo,SP,-23.676569848880817,-46.669896904323316
4439,sao paulo,SP,-23.67958172072744,-46.66798262113861
4444,sao paulo,SP,-23.688811861456063,-46.68796318321901
4445,sao paulo,SP,-23.6831997048296,-46.68526592421875
4446,sao paulo,SP,-23.68697155974365,-46.684268266741256
4447,sao paulo,SP,-23.689349532967483,-46.679059044906474
4455,sao paulo,SP,-23.680396491949327,-46.67922669623794
4456,sao paulo,SP,-23.68573251673261,-46.67796462779876
4457,sao paulo,SP,-23.68974453406148,-46.67558611503699
4458,sao paulo,SP,-23.6883121693803,-46.67290291529101
4459,sao paulo,SP,-23.69298727844507,-46.67221439367841
4460,sao paulo,SP,-23.69165111898833,-46.67424572831125
4461,sao paulo,SP,-23.69118300968993,-46.67958429464096
4462,sao paulo,SP,-23.694526108967484,-46.66553702130351
4463,sao paulo,SP,-23.69516541473948,-46.66204201805178
4464,sao paulo,SP,-23.697327234370857,-46.65788329245735
4466,sao paulo,SP,-23.684479126186545,-46.646806057023056
4467,sao paulo,SP,-23.68637209909093,-46.64835971525076
4468,sao paulo,SP,-23.69142822981209,-46.66450458777373
4469,sao paulo,SP,-23.692611879440417,-46.668130347430896
4470,sao paulo,SP,-23.712240022751917,-46.65429233001422
4472,sao paulo,SP,-23.646235094364453,-46.5847403003108
4473,sao paulo,SP,-23.70177578153429,-46.65125778746343
4474,sao paulo,SP,-23.687550598311372,-46.637114884922845
4475,sao paulo,SP,-23.70099889144004,-46.63498700536476
4476,sao paulo,SP,-23.707230333178344,-46.62492750473099
4501,sao paulo,SP,-23.589041319136143,-46.66304475295132
4502,sao paulo,SP,-23.584825257710357,-46.66329246747442
4503,sao paulo,SP,-23.583518010516418,-46.66697211332115
4504,sao paulo,SP,-23.584718362071666,-46.66567324634351
4505,sao paulo,SP,-23.59464098522388,-46.67301776450618
4506,sao paulo,SP,-23.593221441898947,-46.67273270444528
4507,sao paulo,SP,-23.587187931115963,-46.668105883238354
4508,sao paulo,SP,-23.58941316805441,-46.66942376820583
4509,sao paulo,SP,-23.591274547225453,-46.67043121247023
4510,sao paulo,SP,-23.59361490795346,-46.67016686873296
4511,sao paulo,SP,-23.59585803575496,-46.66888854263692
4512,sao paulo,SP,-23.59726522454868,-46.66825430003385
4513,sao paulo,SP,-23.59698326549967,-46.67052961664567
4514,sao paulo,SP,-23.600788676457864,-46.67137818658837
4515,sao paulo,SP,-23.60161922053799,-46.66615719260359
4516,sao paulo,SP,-23.60474408402971,-46.669288711338574
4517,sao paulo,SP,-23.60596688276584,-46.67340883041144
4520,sao paulo,SP,-23.60119097379692,-46.6675094521556
4521,sao paulo,SP,-23.686691975728436,-46.66485785553794
4522,sao paulo,SP,-23.59822835666077,-46.66241093510209
4523,sao paulo,SP,-23.603725702261567,-46.66684160844491
4524,sao paulo,SP,-23.60511571545259,-46.66570859710608
4530,sao paulo,SP,-23.581664346279062,-46.673090513358254
4531,sao paulo,SP,-23.581695843051765,-46.67705269490649
4532,sao paulo,SP,-23.58374451317806,-46.6747180313227
4533,sao paulo,SP,-23.584344043487175,-46.67837486389917
4534,sao paulo,SP,-23.584221095155648,-46.67405282915946
4535,sao paulo,SP,-23.590008404889527,-46.67555610804616
4536,sao paulo,SP,-23.58202339488089,-46.680628005426776
4537,sao paulo,SP,-23.593127930787567,-46.67676098288305
4538,sao paulo,SP,-23.589279214292457,-46.681385300229394
4542,sao paulo,SP,-23.58725130580715,-46.67919575756999
4543,sao paulo,SP,-23.589487918494665,-46.68100070686952
4544,sao paulo,SP,-23.591582829320107,-46.67760011308458
4545,sao paulo,SP,-23.595926505405902,-46.67558950596611
4546,sao paulo,SP,-23.59792729959545,-46.67991973244728
4547,sao paulo,SP,-23.597787481892404,-46.68397116792925
4548,sao paulo,SP,-23.59954352753761,-46.68276804152073
4549,sao paulo,SP,-23.601966289229026,-46.67739208345248
4550,sao paulo,SP,-23.60197394512295,-46.67991676821996
4551,sao paulo,SP,-23.59470154633667,-46.68729881009804
4552,sao paulo,SP,-23.593406680948608,-46.6857212639924
4553,sao paulo,SP,-23.60197217355608,-46.68367220105464
4555,sao paulo,SP,-23.61393596437661,-46.678969021551126
4556,sao paulo,SP,-23.613278856853583,-46.67865970572656
4557,sao paulo,SP,-23.60298171671886,-46.6833381488449
4558,sao paulo,SP,-23.60219596125753,-46.686347486241566
4559,sao paulo,SP,-23.61464444495384,-46.6814047483
4560,sao paulo,SP,-23.611756184111968,-46.68171262561139
4561,sao paulo,SP,-23.60853669105205,-46.68565734510869
4562,sao paulo,SP,-23.6102572415798,-46.68710161819633
4563,sao paulo,SP,-23.610942393251094,-46.68659354600934
4564,sao paulo,SP,-23.613023583846296,-46.68482314602869
4565,sao paulo,SP,-23.61109328786772,-46.68960089270385
4566,sao paulo,SP,-23.61377563472155,-46.68617107125712
4567,sao paulo,SP,-23.61325802216497,-46.68995373230165
4569,sao paulo,SP,-23.606814609417057,-46.6892159563453
4570,sao paulo,SP,-23.60189036207672,-46.6895822872706
4571,sao paulo,SP,-23.6047804796032,-46.69355855742373
4575,sao paulo,SP,-23.60842276123356,-46.69438747369207
4576,sao paulo,SP,-23.61572424528012,-46.68903434080062
4578,sao paulo,SP,-23.607634203985256,-46.697251575548684
4580,sao paulo,SP,-23.619946477821376,-46.68505249680834
4581,sao paulo,SP,-23.61972877835228,-46.68336127730955
4582,sao paulo,SP,-23.619869726054205,-46.68929970606768
4583,sao paulo,SP,-23.618600031221778,-46.69670651176469
4601,sao paulo,SP,-23.61966772517476,-46.68171694871523
4602,sao paulo,SP,-23.62233297286534,-46.68144846125938
4603,sao paulo,SP,-23.622060740058195,-46.68021757154078
4604,sao paulo,SP,-23.6226981700655,-46.68007510658322
4605,sao paulo,SP,-23.61964671515011,-46.67572233629379
4606,sao paulo,SP,-23.620770791153813,-46.67516918760097
4607,sao paulo,SP,-23.621110481467223,-46.67412059873857
4608,sao paulo,SP,-23.624124956240582,-46.67436074338665
4609,sao paulo,SP,-23.622678982282665,-46.67376195719343
4610,sao paulo,SP,-23.62482878298417,-46.67235004072565
4611,sao paulo,SP,-23.62466152303214,-46.67145341563735
4612,sao paulo,SP,-23.6222589230716,-46.66355613340106
4613,sao paulo,SP,-23.618896001391462,-46.66765351402123
4614,sao paulo,SP,-23.61702547689304,-46.67223884475592
4615,sao paulo,SP,-23.62310189768392,-46.66749536437599
4616,sao paulo,SP,-23.619660625482595,-46.67326589214815
4617,sao paulo,SP,-23.623192092745526,-46.66990311336905
4618,sao paulo,SP,-23.62087560710147,-46.6759069923895
4619,sao paulo,SP,-23.623509079362613,-46.6758083805412
4620,sao paulo,SP,-23.62680348967349,-46.67493464165545
4621,sao paulo,SP,-23.62704499971125,-46.68041580684911
4622,sao paulo,SP,-23.629180636987364,-46.68040488730149
4623,sao paulo,SP,-23.636249561856214,-46.674963142950894
4624,sao paulo,SP,-23.62808672121589,-46.669090179158125
4625,sao paulo,SP,-23.628268991295883,-46.66595672106171
4626,sao paulo,SP,-23.634734731757376,-46.66897040805662
4627,sao paulo,SP,-23.634666975437064,-46.67103410699287
4630,sao paulo,SP,-23.632605973214297,-46.66300553894178
4631,sao paulo,SP,-23.631735764965565,-46.66409775600261
4632,sao paulo,SP,-23.63232925414811,-46.66616756060892
4633,sao paulo,SP,-23.63412218559662,-46.665021714847775
4634,sao paulo,SP,-23.6385851265951,-46.667548185930094
4635,sao paulo,SP,-23.64101529423475,-46.67052669980034
4636,sao paulo,SP,-23.637836961836488,-46.67758117619221
4637,sao paulo,SP,-23.63119637022625,-46.68138927288377
4638,sao paulo,SP,-23.63199928749665,-46.68514319703575
4639,sao paulo,SP,-23.63619066893595,-46.68529719024093
4640,sao paulo,SP,-23.63184412773601,-46.68165304366807
4641,sao paulo,SP,-23.63557467017113,-46.68518366825551
4642,sao paulo,SP,-23.64128274956675,-46.68714216251396
4643,sao paulo,SP,-23.64590929459376,-46.68378274055061
4645,sao paulo,SP,-23.646572127714883,-46.67903571684548
4646,sao paulo,SP,-23.642526245083843,-46.675998743881244
4647,sao paulo,SP,-23.64770631326633,-46.67720935883452
4648,sao paulo,SP,-23.650062986791102,-46.67412973178276
4649,sao paulo,SP,-23.64235682923947,-46.65733328876023
4650,sao paulo,SP,-23.65785084194692,-46.676925083929255
4651,sao paulo,SP,-23.65829536751668,-46.67092418180171
4652,sao paulo,SP,-23.662668780583942,-46.66804755169987
4653,sao paulo,SP,-23.6638797483433,-46.67473819236445
4655,sao paulo,SP,-23.663471694776252,-46.672025376551495
4657,sao paulo,SP,-23.667974839248064,-46.67377385938189
4658,sao paulo,SP,-23.66795785357594,-46.66730028226093
4660,sao paulo,SP,-23.66505871113801,-46.67951914303716
4661,sao paulo,SP,-23.67431727995172,-46.68420969706395
4662,sao paulo,SP,-23.65506844042762,-46.69202773202241
4663,sao paulo,SP,-23.653237847356667,-46.68351999539865
4664,sao paulo,SP,-23.65682321337434,-46.68326926391384
4671,sao paulo,SP,-23.658808744493935,-46.69183549279
4672,sao paulo,SP,-23.660951020776388,-46.6991896587543
4673,sao paulo,SP,-23.6639974195518,-46.69479200585514
4674,sao paulo,SP,-23.663855154832145,-46.6857921780803
4675,sao paulo,SP,-23.664977542231945,-46.690930028196576
4676,sao paulo,SP,-23.66195544386419,-46.67883554435079
4678,sao paulo,SP,-23.66772436432226,-46.68029355046341
4679,sao paulo,SP,-23.674279253457225,-46.68190697391393
4685,sao paulo,SP,-23.66321132241045,-46.69351616959896
4686,sao paulo,SP,-23.665408912284843,-46.69077118147836
4689,sao paulo,SP,-23.670245618667245,-46.69111303986106
4690,sao paulo,SP,-23.673314396116023,-46.69287526590284
4691,sao paulo,SP,-23.67464846189853,-46.690182994705
4692,sao paulo,SP,-23.674558178481764,-46.68678248745592
4693,sao paulo,SP,-23.67965711039978,-46.69141448992611
4696,sao paulo,SP,-23.669413859519103,-46.70246251262525
4701,sao paulo,SP,-23.637794462667365,-46.69640108049751
4702,sao paulo,SP,-23.633979466756944,-46.69363721653133
4703,sao paulo,SP,-23.620927664310518,-46.69123260156656
4704,sao paulo,SP,-23.62350835781651,-46.688288237330106
4705,sao paulo,SP,-23.62153084917629,-46.69518819682693
4707,sao paulo,SP,-23.624988625614023,-46.69337339053362
4708,sao paulo,SP,-23.62940761634312,-46.69212962368638
4709,sao paulo,SP,-23.62948498874614,-46.69568015837471
4710,sao paulo,SP,-23.62775426310921,-46.695719848906464
4711,sao paulo,SP,-23.627289256892848,-46.70094897060515
4713,sao paulo,SP,-23.629653166642026,-46.70170376038393
4714,sao paulo,SP,-23.631834846536943,-46.70032625979074
4715,sao paulo,SP,-23.63198070195784,-46.70135123576615
4716,sao paulo,SP,-23.63187200830407,-46.70380802650084
4717,sao paulo,SP,-23.631431550786335,-46.70542363002858
4718,sao paulo,SP,-23.63214487349084,-46.70377183131555
4719,sao paulo,SP,-23.632941446215064,-46.706958480610986
4720,sao paulo,SP,-23.636250681980503,-46.7030915221507
4721,sao paulo,SP,-23.640938532857653,-46.70038236242907
4722,sao paulo,SP,-23.6407301675645,-46.7038747730644
4723,sao paulo,SP,-23.645312597007948,-46.71324287982179
4724,sao paulo,SP,-23.645369695162437,-46.7122027604303
4726,sao paulo,SP,-23.636027323303832,-46.71300250099039
4727,sao paulo,SP,-23.642437567791237,-46.714068965163655
4728,sao paulo,SP,-23.639408161924827,-46.71450000855016
4729,sao paulo,SP,-23.63767683448491,-46.71726187776406
4730,sao paulo,SP,-23.64197945895006,-46.72026556609568
4733,sao paulo,SP,-23.63552988166383,-46.69403108090457
4734,sao paulo,SP,-23.642557650665783,-46.69829417797877
4735,sao paulo,SP,-23.64269446059694,-46.69738953899133
4736,sao paulo,SP,-23.642917686252986,-46.69665952210826
4738,sao paulo,SP,-23.642310172459627,-46.69538260530722
4739,sao paulo,SP,-23.645606617155025,-46.69884923278413
4740,sao paulo,SP,-23.64659824535931,-46.69298461682915
4741,sao paulo,SP,-23.64941510865309,-46.70069839909865
4742,sao paulo,SP,-23.650936619411485,-46.70090582373058
4743,sao paulo,SP,-23.65325235699301,-46.7036189807141
4744,sao paulo,SP,-23.65661163744346,-46.70672764474122
4745,sao paulo,SP,-23.65652793850951,-46.705435947698426
4746,sao paulo,SP,-23.658871847383985,-46.70793209575099
4747,sao paulo,SP,-23.65671810515744,-46.69780877973735
4750,sao paulo,SP,-23.647090268917783,-46.70482089842843
4751,sao paulo,SP,-23.65180502953228,-46.707493809346126
4752,sao paulo,SP,-23.653255735596098,-46.71183480625177
4753,sao paulo,SP,-23.65434955448576,-46.713789175621365
4754,sao paulo,SP,-23.652281831910415,-46.715482333164665
4755,sao paulo,SP,-23.6471845969568,-46.71383856437029
4756,sao paulo,SP,-23.64698378124242,-46.71872159590326
4757,sao paulo,SP,-23.651083583404382,-46.71962633280197
4760,sao paulo,SP,-23.663622011919838,-46.71520079925147
4761,sao paulo,SP,-23.6628433978514,-46.71802738661013
4762,sao paulo,SP,-23.665195864565025,-46.71954903436284
4763,sao paulo,SP,-23.66958508329505,-46.71857329234198
4764,sao paulo,SP,-23.67239160871977,-46.71465164077816
4766,sao paulo,SP,-23.671866267686948,-46.70943640542279
4768,sao paulo,SP,-23.67273077460716,-46.71193324558389
4770,sao paulo,SP,-23.68099184825181,-46.715419812627225
4772,sao paulo,SP,-23.68778950582516,-46.71495640960296
4773,sao paulo,SP,-23.68224733460275,-46.70898563701572
4774,sao paulo,SP,-23.68442967069273,-46.70700376637372
4775,sao paulo,SP,-23.68542179993371,-46.70039446345094
4776,sao paulo,SP,-23.68700759507919,-46.70240296312426
4777,sao paulo,SP,-23.69549146375929,-46.69822956602337
4781,sao paulo,SP,-23.68630307740528,-46.70451270808692
4782,sao paulo,SP,-23.69101304628181,-46.70381010620763
4783,sao paulo,SP,-23.694701184611613,-46.70434288090215
4784,sao paulo,SP,-23.68313814481508,-46.70759068626048
4785,sao paulo,SP,-23.693468973442798,-46.71128496158236
4787,sao paulo,SP,-23.69743280010069,-46.71012149639332
4788,sao paulo,SP,-23.70358541875812,-46.71028405923246
4789,sao paulo,SP,-23.70669033325544,-46.70838558910678
4794,sao paulo,SP,-23.62011581915099,-46.69978748689634
4795,sao paulo,SP,-23.66302445564082,-46.71088404654184
4802,sao paulo,SP,-23.709666311171485,-46.70586396996704
4803,sao paulo,SP,-23.7161329915256,-46.70963812057223
4805,sao paulo,SP,-23.715015505112504,-46.70348903356202
4806,sao paulo,SP,-23.71177824245257,-46.70272927785488
4807,sao paulo,SP,-23.713843626608323,-46.69858936369872
4809,sao paulo,SP,-23.716916214057584,-46.69469317014639
4810,sao paulo,SP,-23.711358324499425,-46.69794827478875
4811,sao paulo,SP,-23.710419062430677,-46.69325441198314
4812,sao paulo,SP,-23.713190055129683,-46.68740654135837
4813,sao paulo,SP,-23.720325908099333,-46.68700521655008
4814,sao paulo,SP,-23.72548035188383,-46.67852717658196
4815,sao paulo,SP,-23.703808462248503,-46.691298009855
4816,sao paulo,SP,-23.705157457996947,-46.68632479509128
4820,sao paulo,SP,-23.73627721451841,-46.68707125365045
4821,sao paulo,SP,-23.72576682594156,-46.68743068181804
4822,sao paulo,SP,-23.733265735203062,-46.690353561011165
4823,sao paulo,SP,-23.72448075349887,-46.69524995148848
4824,sao paulo,SP,-23.73008354767063,-46.69508201695654
4826,sao paulo,SP,-23.72329026230673,-46.71018939300179
4827,sao paulo,SP,-23.721614977225556,-46.7017825002926
4828,sao paulo,SP,-23.725654930804435,-46.70445174231085
4829,sao paulo,SP,-23.730142195129147,-46.70950946737809
4830,sao paulo,SP,-23.73177373295641,-46.70126481824942
4831,sao paulo,SP,-23.73451356200608,-46.7136467794469
4832,sao paulo,SP,-23.734769803914507,-46.71560648571128
4833,sao paulo,SP,-23.74349754942539,-46.706328705967096
4835,sao paulo,SP,-23.737634803935123,-46.70481168115122
4836,sao paulo,SP,-23.74382118721998,-46.710215019100765
4837,sao paulo,SP,-23.74289916734389,-46.7044153866856
4840,sao paulo,SP,-23.755407728923164,-46.68298265577683
4841,sao paulo,SP,-23.73870891292228,-46.68933298902944
4842,sao paulo,SP,-23.744969996022924,-46.68528685646399
4843,sao paulo,SP,-23.742877396789837,-46.69441745015668
4844,sao paulo,SP,-23.751069522562045,-46.70176911082039
4845,sao paulo,SP,-23.74707232944297,-46.69129515264186
4846,sao paulo,SP,-23.74478459070516,-46.67814250026475
4847,sao paulo,SP,-23.754682981898867,-46.69631496000452
4848,sao paulo,SP,-23.73274866587847,-46.67752802671357
4849,sao paulo,SP,-23.71931110088707,-46.6603971582893
4850,sao paulo,SP,-23.747947364049548,-46.681805886036535
4851,sao paulo,SP,-23.73159518384113,-46.66661691155489
4852,sao paulo,SP,-23.76091277395501,-46.670855845806045
4853,sao paulo,SP,-23.7683030486931,-46.67385345783735
4854,sao paulo,SP,-23.746937065245564,-46.69079514460872
4855,sao paulo,SP,-23.75825726749644,-46.68071449711015
4856,sao paulo,SP,-23.769909984438023,-46.68609058077874
4857,sao paulo,SP,-23.7639730208048,-46.68808147880211
4858,sao paulo,SP,-23.771696125483064,-46.71251908538587
4859,sao paulo,SP,-23.766296910533168,-46.704548405254
4860,sao paulo,SP,-23.761872476919212,-46.71463947049951
4862,sao paulo,SP,-23.761911905768827,-46.69940765182475
4863,sao paulo,SP,-23.762167655259187,-46.70637779365961
4864,sao paulo,SP,-23.76829418434374,-46.72104799760831
4865,sao paulo,SP,-23.78324858916118,-46.70641046985807
4866,sao paulo,SP,-23.78650580548113,-46.71770865790068
4870,sao paulo,SP,-23.75763122502084,-46.756091869243136
4875,sao paulo,SP,-23.820602218415264,-46.68535992256436
4877,sao paulo,SP,-23.860862132863165,-46.64452907274196
4880,sao paulo,SP,-23.788360491870264,-46.72025037439156
4881,sao paulo,SP,-23.794332165926097,-46.73040486722158
4882,sao paulo,SP,-23.809310509436436,-46.75711047402636
4883,sao paulo,SP,-23.813330050823865,-46.73497439694308
4884,sao paulo,SP,-23.8019351507609,-46.70268008712869
4888,sao paulo,SP,-23.827027503923727,-46.736838749140006
4890,sao paulo,SP,-23.828685909251025,-46.72278516535996
4891,sao paulo,SP,-23.802690762934283,-46.73150077934431
4892,sao paulo,SP,-23.8466464246361,-46.71514599213115
4893,sao paulo,SP,-23.808031774592244,-46.68669610808174
4894,sao paulo,SP,-23.847975787151295,-46.75213574434506
4895,sao paulo,SP,-23.81212359574121,-46.6987882533676
4896,sao paulo,SP,-23.841231011646432,-46.70713531502653
4902,sao paulo,SP,-23.671915260631064,-46.73263715626594
4904,sao paulo,SP,-23.673794085154597,-46.737425375843905
4905,sao paulo,SP,-23.674725263248263,-46.75060206710469
4909,sao paulo,SP,-23.67893995552787,-46.736281257501446
4910,sao paulo,SP,-23.68450603878837,-46.738067028639854
4911,sao paulo,SP,-23.680383297648557,-46.74049642638624
4912,sao paulo,SP,-23.682405165504093,-46.744600616921026
4913,sao paulo,SP,-23.677039572876634,-46.7406946938321
4914,sao paulo,SP,-23.676419394912518,-46.7452517350608
4915,sao paulo,SP,-23.68142552935726,-46.74828542511998
4916,sao paulo,SP,-23.685788682454483,-46.75071082659235
4917,sao paulo,SP,-23.68634400669057,-46.74587908179179
4918,sao paulo,SP,-23.69063603188827,-46.74469013621886
4920,sao paulo,SP,-23.69173703632869,-46.75675805378863
4921,sao paulo,SP,-23.69467220540367,-46.75200373930385
4922,sao paulo,SP,-23.690722963733386,-46.73928800111437
4923,sao paulo,SP,-23.70444249297526,-46.74814701098308
4925,sao paulo,SP,-23.706092738930597,-46.7456252385251
4926,sao paulo,SP,-23.702746731171032,-46.74125243254946
4929,sao paulo,SP,-23.69988673830009,-46.76523516249649
4930,sao paulo,SP,-23.6804358545049,-46.75272666182635
4931,sao paulo,SP,-23.68047074615185,-46.75563320799412
4932,sao paulo,SP,-23.67941831011485,-46.756205885249095
